caller_id,location,category,subcategory,u_symptom,priority,assignment_group
5182,108,9,202,70,3,Group 27
5182,108,9,202,70,3,Group 27
5201,161,9,202,70,3,Group 24
5201,161,9,202,70,3,Group 24
5209,161,9,202,70,3,Group 24
5209,161,9,202,70,3,Group 24
5382,161,9,202,70,3,Group 24
5382,161,9,202,70,3,Group 24
5524,204,9,202,70,3,Group 25
5524,204,9,202,70,3,Group 25
1995,96,24,202,70,3,Group 70
1995,96,24,202,70,3,Group 70
3715,172,24,202,70,3,Group 27
3715,172,24,202,70,3,Group 27
4981,204,24,202,70,3,Group 25
4981,204,24,202,70,3,Group 25
211,83,24,174,70,3,Group 28
211,83,24,174,70,3,Group 28
959,143,24,174,70,3,Group 28
959,143,24,174,70,3,Group 28
2143,143,24,174,70,3,Group 28
2143,143,24,174,70,3,Group 28
2199,82,24,174,70,3,Group 26
2199,82,24,174,70,3,Group 26
2691,161,24,174,70,3,Group 24
2691,161,24,174,70,3,Group 24
4343,92,24,174,70,3,Group 24
4343,92,24,174,70,3,Group 24
4981,204,24,174,70,3,Group 70
4981,204,24,174,70,3,Group 70
4419,143,26,175,69,3,Group 70
4419,143,26,175,69,3,Group 70
5220,59,26,175,69,3,Group 70
5220,59,26,175,69,3,Group 70
533,204,45,150,69,3,Group 10
533,204,45,150,69,3,Group 10
1244,93,24,42,69,3,Group 23
1244,93,24,42,69,3,Group 23
5419,46,24,42,69,3,Group 23
5419,46,24,42,69,3,Group 23
377,204,42,31,67,3,Group 39
377,204,42,31,67,3,Group 39
3668,39,42,31,67,3,Group 3
3668,39,42,31,67,3,Group 3
3668,39,42,31,67,3,Group 3
3668,39,42,31,67,3,Group 3
179,51,42,223,66,3,Group 70
179,51,42,223,66,3,Group 70
396,204,42,223,66,3,Group 39
396,204,42,223,66,3,Group 39
1013,143,42,223,66,3,Group 70
1013,143,42,223,66,3,Group 70
1498,108,42,223,66,3,Group 70
1498,108,42,223,66,3,Group 70
1793,204,42,223,66,3,Group 70
1793,204,42,223,66,3,Group 70
1806,143,42,223,66,3,Group 70
1806,143,42,223,66,3,Group 70
2545,55,42,223,66,3,Group 70
2545,55,42,223,66,3,Group 70
3623,204,42,223,66,3,Group 39
3623,204,42,223,66,3,Group 39
3812,161,42,223,66,3,Group 70
3812,161,42,223,66,3,Group 70
4592,204,42,223,66,3,Group 25
4592,204,42,223,66,3,Group 25
4642,161,42,223,66,3,Group 70
4642,161,42,223,66,3,Group 70
5582,204,42,223,66,3,Group 70
5582,204,42,223,66,3,Group 70
228,143,42,223,65,3,Group 70
228,143,42,223,65,3,Group 70
344,188,42,223,65,3,Group 39
344,188,42,223,65,3,Group 39
512,93,42,223,65,3,Group 3
512,93,42,223,65,3,Group 3
512,93,42,223,65,3,Group 39
512,93,42,223,65,3,Group 39
512,93,42,223,65,3,Group 39
666,56,42,223,65,3,Group 39
666,56,42,223,65,3,Group 39
707,144,42,223,65,3,Group 39
707,144,42,223,65,3,Group 39
818,143,42,223,65,3,Group 70
818,143,42,223,65,3,Group 70
825,93,42,223,65,3,Group 39
825,93,42,223,65,3,Group 39
831,83,42,223,65,3,Group 39
831,83,42,223,65,3,Group 39
955,229,42,223,65,3,Group 70
955,229,42,223,65,3,Group 70
992,108,42,223,65,3,Group 39
992,108,42,223,65,3,Group 39
1057,161,42,223,65,3,Group 70
1057,161,42,223,65,3,Group 70
1262,204,42,223,65,3,Group 70
1262,204,42,223,65,3,Group 70
1441,179,42,223,65,3,Group 39
1441,179,42,223,65,3,Group 39
1441,210,42,223,65,3,Group 39
1441,210,42,223,65,3,Group 39
1472,143,42,223,65,3,Group 70
1472,143,42,223,65,3,Group 70
1531,204,42,223,65,3,Group 39
1531,204,42,223,65,3,Group 39
1872,128,42,223,65,3,Group 70
1872,128,42,223,65,3,Group 70
1971,15,42,223,65,3,Group 70
1971,15,42,223,65,3,Group 70
2016,143,42,223,65,3,Group 39
2016,143,42,223,65,3,Group 39
2016,143,42,223,65,3,Group 70
2016,143,42,223,65,3,Group 70
2225,69,42,223,65,3,Group 39
2225,69,42,223,65,3,Group 39
2249,51,42,223,65,3,Group 39
2249,51,42,223,65,3,Group 39
2392,108,42,223,65,3,Group 70
2392,108,42,223,65,3,Group 70
2392,108,42,223,65,3,Group 70
2416,161,42,223,65,3,Group 39
2416,161,42,223,65,3,Group 39
2419,108,42,223,65,3,Group 10
2419,108,42,223,65,3,Group 10
2529,96,42,223,65,3,Group 70
2529,96,42,223,65,3,Group 70
2537,128,42,223,65,3,Group 39
2537,128,42,223,65,3,Group 39
2585,204,42,223,65,3,Group 39
2585,204,42,223,65,3,Group 39
2625,143,42,223,65,3,Group 39
2625,143,42,223,65,3,Group 39
2662,41,42,223,65,3,Group 70
2662,41,42,223,65,3,Group 70
2739,204,42,223,65,3,Group 70
2739,204,42,223,65,3,Group 70
2756,54,42,223,65,3,Group 70
2756,54,42,223,65,3,Group 70
2789,143,42,223,65,3,Group 39
2789,143,42,223,65,3,Group 39
2826,204,42,223,65,3,Group 70
2826,204,42,223,65,3,Group 70
3073,161,42,223,65,3,Group 70
3073,161,42,223,65,3,Group 70
3206,99,42,223,65,3,Group 39
3206,99,42,223,65,3,Group 39
3270,161,42,223,65,3,Group 70
3270,161,42,223,65,3,Group 70
3293,46,42,223,65,3,Group 39
3293,46,42,223,65,3,Group 39
3416,143,42,223,65,3,Group 39
3416,143,42,223,65,3,Group 39
3732,44,42,223,65,3,Group 39
3732,44,42,223,65,3,Group 39
3732,44,42,223,65,3,Group 39
3732,44,42,223,65,3,Group 39
3732,44,42,223,65,3,Group 39
3789,204,42,223,65,3,Group 39
3789,204,42,223,65,3,Group 39
3864,93,42,223,65,3,Group 70
3864,93,42,223,65,3,Group 70
4013,161,42,223,65,3,Group 55
4013,161,42,223,65,3,Group 55
4152,39,42,223,65,3,Group 70
4152,39,42,223,65,3,Group 70
4167,143,42,223,65,3,Group 55
4167,143,42,223,65,3,Group 55
4279,93,42,223,65,3,Group 39
4279,93,42,223,65,3,Group 39
4285,136,42,223,65,3,Group 70
4285,136,42,223,65,3,Group 70
4398,143,42,223,65,3,Group 70
4398,143,42,223,65,3,Group 70
4489,51,42,223,65,3,Group 70
4489,51,42,223,65,3,Group 70
4594,45,42,223,65,3,Group 70
4594,45,42,223,65,3,Group 70
4602,204,42,223,65,3,Group 70
4602,204,42,223,65,3,Group 70
4710,51,42,223,65,3,Group 39
4710,51,42,223,65,3,Group 39
4710,51,42,223,65,3,Group 39
4710,51,42,223,65,3,Group 39
4710,51,42,223,65,3,Group 39
4710,51,42,223,65,3,Group 39
4725,161,42,223,65,3,Group 70
4725,161,42,223,65,3,Group 70
4817,161,42,223,65,3,Group 70
4817,161,42,223,65,3,Group 70
4907,108,42,223,65,3,Group 70
4907,108,42,223,65,3,Group 70
5005,135,42,223,65,3,Group 70
5005,135,42,223,65,3,Group 70
5324,108,42,223,65,3,Group 10
5324,108,42,223,65,3,Group 10
5412,51,42,223,65,3,Group 39
5412,51,42,223,65,3,Group 39
5422,143,42,223,65,3,Group 70
5422,143,42,223,65,3,Group 70
5480,51,42,223,65,3,Group 55
5480,51,42,223,65,3,Group 55
5526,143,42,223,65,3,Group 39
5526,143,42,223,65,3,Group 39
5526,143,42,223,65,3,Group 70
530,108,46,150,62,3,Group 10
530,108,46,150,62,3,Group 10
2559,108,46,150,62,3,Group 10
2559,108,46,150,62,3,Group 10
3973,204,46,150,62,3,Group 10
3973,204,46,150,62,3,Group 10
3999,143,46,150,62,3,Group 70
3999,143,46,150,62,3,Group 70
90,125,46,191,56,3,Group 58
90,125,46,191,56,3,Group 58
90,188,46,191,56,3,Group 58
90,188,46,191,56,3,Group 58
225,204,46,191,56,3,Group 58
225,204,46,191,56,3,Group 58
1480,204,46,191,56,3,Group 58
1480,204,46,191,56,3,Group 58
1498,108,46,191,56,3,Group 58
1498,108,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1531,204,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
1904,125,46,191,56,3,Group 58
2164,161,46,191,56,3,Group 58
2164,161,46,191,56,3,Group 58
2522,143,46,191,56,3,Group 58
2522,143,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
3870,161,46,191,56,3,Group 58
4923,161,46,191,56,3,Group 58
4923,161,46,191,56,3,Group 58
671,108,46,94,56,3,Group 33
671,108,46,94,56,3,Group 33
1170,143,46,94,56,3,Group 70
1170,143,46,94,56,3,Group 70
1281,161,46,94,56,3,Group 33
1281,161,46,94,56,3,Group 33
1848,45,46,94,56,3,Group 33
1848,45,46,94,56,3,Group 33
1995,96,46,94,56,3,Group 33
1995,96,46,94,56,3,Group 33
3437,136,46,94,56,3,Group 33
3437,136,46,94,56,3,Group 33
190,204,61,164,55,3,Group 73
190,204,61,164,55,3,Group 73
2193,201,61,164,55,3,Group 70
2193,201,61,164,55,3,Group 70
4509,136,61,164,55,3,Group 74
4509,136,61,164,55,3,Group 74
5467,161,61,164,55,3,Group 73
5467,161,61,164,55,3,Group 73
74,204,26,275,54,3,Group 23
74,204,26,275,54,3,Group 23
85,161,26,275,54,3,Group 23
85,161,26,275,54,3,Group 23
86,204,26,275,54,3,Group 70
86,204,26,275,54,3,Group 70
209,143,26,275,54,3,Group 70
209,143,26,275,54,3,Group 70
228,143,26,275,54,3,Group 70
228,143,26,275,54,3,Group 70
296,204,26,275,54,3,Group 70
296,204,26,275,54,3,Group 70
298,143,26,275,54,3,Group 70
298,143,26,275,54,3,Group 70
337,204,26,275,54,3,Group 23
337,204,26,275,54,3,Group 23
338,161,26,275,54,3,Group 23
338,161,26,275,54,3,Group 23
371,204,26,275,54,3,Group 70
371,204,26,275,54,3,Group 70
386,161,26,275,54,3,Group 23
386,161,26,275,54,3,Group 23
415,204,26,275,54,3,Group 23
415,204,26,275,54,3,Group 23
429,204,26,275,54,3,Group 70
429,204,26,275,54,3,Group 70
434,204,26,275,54,3,Group 23
434,204,26,275,54,3,Group 23
456,204,26,275,54,3,Group 23
456,204,26,275,54,3,Group 23
471,204,26,275,54,3,Group 23
471,204,26,275,54,3,Group 23
558,204,26,275,54,3,Group 23
558,204,26,275,54,3,Group 23
697,204,26,275,54,3,Group 23
697,204,26,275,54,3,Group 23
741,204,26,275,54,3,Group 23
741,204,26,275,54,3,Group 23
741,204,26,275,54,3,Group 73
741,204,26,275,54,3,Group 73
760,204,26,275,54,3,Group 23
760,204,26,275,54,3,Group 23
760,204,26,275,54,3,Group 73
935,143,26,275,54,3,Group 20
935,143,26,275,54,3,Group 20
937,161,26,275,54,3,Group 23
937,161,26,275,54,3,Group 23
998,204,26,275,54,3,Group 70
998,204,26,275,54,3,Group 70
1024,108,26,275,54,3,Group 70
1024,108,26,275,54,3,Group 70
1073,161,26,275,54,3,Group 20
1073,161,26,275,54,3,Group 20
1143,204,26,275,54,3,Group 23
1143,204,26,275,54,3,Group 23
1174,204,26,275,54,3,Group 23
1174,204,26,275,54,3,Group 23
1174,204,26,275,54,3,Group 70
1174,204,26,275,54,3,Group 70
1205,143,26,275,54,3,Group 70
1205,143,26,275,54,3,Group 70
1243,204,26,275,54,3,Group 23
1243,204,26,275,54,3,Group 23
1270,51,26,275,54,3,Group 30
1270,51,26,275,54,3,Group 30
1321,59,26,275,54,3,Group 70
1321,59,26,275,54,3,Group 70
1322,204,26,275,54,3,Group 23
1322,204,26,275,54,3,Group 23
1355,204,26,275,54,3,Group 23
1355,204,26,275,54,3,Group 23
1355,204,26,275,54,3,Group 73
1355,204,26,275,54,3,Group 73
1441,179,26,275,54,3,Group 54
1441,179,26,275,54,3,Group 54
1441,179,26,275,54,3,Group 70
1441,179,26,275,54,3,Group 70
1569,161,26,275,54,3,Group 23
1569,161,26,275,54,3,Group 23
1689,204,26,275,54,3,Group 23
1689,204,26,275,54,3,Group 23
1735,204,26,275,54,3,Group 23
1735,204,26,275,54,3,Group 23
1735,204,26,275,54,3,Group 73
1735,204,26,275,54,3,Group 73
1743,204,26,275,54,3,Group 23
1743,204,26,275,54,3,Group 23
1779,204,26,275,54,3,Group 73
1779,204,26,275,54,3,Group 73
1791,204,26,275,54,3,Group 73
1791,204,26,275,54,3,Group 73
1965,204,26,275,54,3,Group 23
1965,204,26,275,54,3,Group 23
1965,204,26,275,54,3,Group 70
1988,204,26,275,54,3,Group 23
1988,204,26,275,54,3,Group 23
2015,43,26,275,54,3,Group 70
2015,43,26,275,54,3,Group 70
2152,161,26,275,54,3,Group 23
2152,161,26,275,54,3,Group 23
2230,242,26,275,54,3,Group 70
2230,242,26,275,54,3,Group 70
2297,204,26,275,54,3,Group 23
2297,204,26,275,54,3,Group 23
2334,204,26,275,54,3,Group 23
2334,204,26,275,54,3,Group 23
2367,204,26,275,54,3,Group 73
2367,204,26,275,54,3,Group 73
2548,161,26,275,54,3,Group 23
2548,161,26,275,54,3,Group 23
2630,204,26,275,54,3,Group 70
2630,204,26,275,54,3,Group 70
2678,161,26,275,54,3,Group 23
2678,161,26,275,54,3,Group 23
2691,161,26,275,54,3,Group 23
2691,161,26,275,54,3,Group 23
2748,204,26,275,54,3,Group 23
2748,204,26,275,54,3,Group 23
2798,204,26,275,54,3,Group 23
2798,204,26,275,54,3,Group 23
2984,204,26,275,54,3,Group 70
2984,204,26,275,54,3,Group 70
2985,204,26,275,54,3,Group 73
2985,204,26,275,54,3,Group 73
3038,204,26,275,54,3,Group 70
3038,204,26,275,54,3,Group 70
3044,111,26,275,54,3,Group 23
3044,111,26,275,54,3,Group 23
3161,161,26,275,54,3,Group 23
3161,161,26,275,54,3,Group 23
3226,204,26,275,54,3,Group 73
3226,204,26,275,54,3,Group 73
3271,204,26,275,54,3,Group 23
3271,204,26,275,54,3,Group 23
3271,204,26,275,54,3,Group 70
3271,204,26,275,54,3,Group 70
3327,204,26,275,54,3,Group 73
3327,204,26,275,54,3,Group 73
3379,204,26,275,54,3,Group 70
3379,204,26,275,54,3,Group 70
3407,204,26,275,54,3,Group 23
3407,204,26,275,54,3,Group 23
3655,92,26,275,54,3,Group 64
3655,92,26,275,54,3,Group 64
3655,92,26,275,54,3,Group 73
3655,92,26,275,54,3,Group 73
3758,161,26,275,54,3,Group 23
3758,161,26,275,54,3,Group 23
3905,204,26,275,54,3,Group 73
3905,204,26,275,54,3,Group 73
4162,204,26,275,54,3,Group 23
4162,204,26,275,54,3,Group 23
4165,204,26,275,54,3,Group 73
4165,204,26,275,54,3,Group 73
4182,161,26,275,54,3,Group 70
4182,161,26,275,54,3,Group 70
4289,204,26,275,54,3,Group 73
4289,204,26,275,54,3,Group 73
4293,204,26,275,54,3,Group 23
4293,204,26,275,54,3,Group 23
4295,204,26,275,54,3,Group 73
4295,204,26,275,54,3,Group 73
4295,204,26,275,54,3,Group 73
4295,204,26,275,54,3,Group 73
4321,204,26,275,54,3,Group 23
4321,204,26,275,54,3,Group 23
4389,204,26,275,54,3,Group 23
4389,204,26,275,54,3,Group 23
4478,204,26,275,54,3,Group 70
4478,204,26,275,54,3,Group 70
4493,143,26,275,54,3,Group 74
4493,143,26,275,54,3,Group 74
4638,204,26,275,54,3,Group 23
4638,204,26,275,54,3,Group 23
4702,204,26,275,54,3,Group 23
4702,204,26,275,54,3,Group 23
4782,108,26,275,54,3,Group 54
4782,108,26,275,54,3,Group 54
4788,161,26,275,54,3,Group 70
4788,161,26,275,54,3,Group 70
4812,161,26,275,54,3,Group 70
4812,161,26,275,54,3,Group 70
4886,161,26,275,54,3,Group 23
4886,161,26,275,54,3,Group 23
4894,204,26,275,54,3,Group 70
4894,204,26,275,54,3,Group 70
5001,161,26,275,54,3,Group 23
5001,161,26,275,54,3,Group 23
5012,179,26,275,54,3,Group 70
5012,179,26,275,54,3,Group 70
5061,204,26,275,54,3,Group 23
5061,204,26,275,54,3,Group 23
5163,204,26,275,54,3,Group 73
5163,204,26,275,54,3,Group 73
5200,204,26,275,54,3,Group 23
5200,204,26,275,54,3,Group 23
5200,204,26,275,54,3,Group 23
5393,204,26,275,54,3,Group 70
5393,204,26,275,54,3,Group 70
5466,204,26,275,54,3,Group 23
5466,204,26,275,54,3,Group 23
5517,204,26,275,54,3,Group 73
5517,204,26,275,54,3,Group 73
5573,161,26,275,54,3,Group 23
5573,161,26,275,54,3,Group 23
103,83,24,30,51,3,Group 29
103,83,24,30,51,3,Group 29
319,143,24,30,51,3,Group 28
319,143,24,30,51,3,Group 28
1366,197,24,30,51,3,Group 30
1366,197,24,30,51,3,Group 30
1995,96,24,30,51,3,Group 70
1995,96,24,30,51,3,Group 70
248,135,53,13,50,3,Group 69
248,135,53,13,50,3,Group 69
1156,93,53,13,50,3,Group 23
1156,93,53,13,50,3,Group 23
1473,143,53,13,50,3,Group 70
1473,143,53,13,50,3,Group 70
3278,93,53,13,50,3,Group 23
3278,93,53,13,50,3,Group 23
3729,113,53,13,50,3,Group 25
3729,113,53,13,50,3,Group 25
4304,93,53,13,50,3,Group 23
4304,93,53,13,50,3,Group 23
4537,93,53,13,50,3,Group 23
4537,93,53,13,50,3,Group 23
4647,93,53,13,50,3,Group 23
4647,93,53,13,50,3,Group 23
4786,93,53,13,50,3,Group 23
4786,93,53,13,50,3,Group 23
4852,93,53,13,50,3,Group 69
4852,93,53,13,50,3,Group 69
1717,111,37,135,48,3,Group 46
1717,111,37,135,48,3,Group 46
2321,111,37,135,48,3,Group 46
2321,111,37,135,48,3,Group 46
3724,143,37,135,48,3,Group 48
3724,143,37,135,48,3,Group 48
4061,161,37,135,48,3,Group 49
4061,161,37,135,48,3,Group 49
4472,161,37,135,48,3,Group 49
4472,161,37,135,48,3,Group 49
5041,143,37,135,48,3,Group 48
5041,143,37,135,48,3,Group 48
861,161,51,25,44,3,Group 24
861,161,51,25,44,3,Group 24
1359,204,51,25,44,3,Group 20
1359,204,51,25,44,3,Group 20
1936,43,51,25,44,3,Group 23
1936,43,51,25,44,3,Group 23
3049,161,51,25,44,3,Group 24
3049,161,51,25,44,3,Group 24
3853,51,51,25,44,3,Group 54
3853,51,51,25,44,3,Group 54
4459,108,51,25,44,3,Group 27
4459,108,51,25,44,3,Group 27
4620,93,51,25,44,3,Group 54
4620,93,51,25,44,3,Group 54
5026,135,51,25,44,3,Group 24
5026,135,51,25,44,3,Group 24
3136,143,57,217,43,3,Group 51
3136,143,57,217,43,3,Group 51
4585,93,46,88,40,3,Group 31
4585,93,46,88,40,3,Group 31
621,39,43,105,33,3,Group 39
621,39,43,105,33,3,Group 39
1055,204,43,105,33,3,Group 39
1055,204,43,105,33,3,Group 39
2690,15,43,105,33,3,Group 39
2690,15,43,105,33,3,Group 39
2690,51,43,105,33,3,Group 39
2690,51,43,105,33,3,Group 39
4777,93,43,105,33,3,Group 43
4777,93,43,105,33,3,Group 43
5588,204,43,105,33,3,Group 39
5588,204,43,105,33,3,Group 39
5588,204,43,105,33,3,Group 39
5588,204,43,105,33,3,Group 39
1717,111,37,135,27,3,Group 46
1717,111,37,135,27,3,Group 46
5392,3,45,94,26,3,Group 33
5392,3,45,94,26,3,Group 33
2508,161,53,178,25,3,Group 70
2508,161,53,178,25,3,Group 70
469,143,53,178,23,3,Group 70
469,143,53,178,23,3,Group 70
517,204,53,178,23,3,Group 25
517,204,53,178,23,3,Group 25
1873,108,53,178,23,3,Group 23
1873,108,53,178,23,3,Group 23
2852,204,53,178,23,3,Group 70
2852,204,53,178,23,3,Group 70
3729,216,53,178,23,3,Group 23
3729,216,53,178,23,3,Group 23
517,204,53,178,22,3,Group 70
517,204,53,178,22,3,Group 70
611,93,53,178,22,3,Group 70
611,93,53,178,22,3,Group 70
868,91,53,178,22,3,Group 76
868,91,53,178,22,3,Group 76
2691,161,53,178,22,3,Group 24
2691,161,53,178,22,3,Group 24
5086,204,26,164,22,3,Group 25
5086,204,26,164,22,3,Group 25
1078,161,53,303,20,3,Group 70
1078,161,53,303,20,3,Group 70
1944,161,53,303,20,3,Group 24
1944,161,53,303,20,3,Group 24
3722,161,53,303,20,3,Group 70
3722,161,53,303,20,3,Group 70
3843,161,53,303,20,3,Group 70
3843,161,53,303,20,3,Group 70
4063,161,53,303,20,3,Group 70
4063,161,53,303,20,3,Group 70
4540,161,53,303,20,3,Group 24
4540,161,53,303,20,3,Group 24
5408,161,53,303,20,3,Group 24
5408,161,53,303,20,3,Group 24
337,204,40,44,20,3,Group 54
337,204,40,44,20,3,Group 54
337,204,40,44,20,3,Group 54
3964,43,42,31,14,3,Group 3
3964,43,42,31,14,3,Group 3
3706,204,20,125,13,3,Group 70
3706,204,20,125,13,3,Group 70
2073,135,46,88,12,3,Group 31
2073,135,46,88,12,3,Group 31
5528,93,53,168,11,3,Group 20
5528,93,53,168,11,3,Group 20
5626,165,53,168,11,3,Group 20
5626,165,53,168,11,3,Group 20
1114,93,57,270,10,3,Group 34
1114,93,57,270,10,3,Group 34
1696,161,57,270,10,3,Group 33
1696,161,57,270,10,3,Group 33
3306,96,57,270,10,3,Group 34
3306,96,57,270,10,3,Group 34
4454,93,57,270,10,3,Group 34
4454,93,57,270,10,3,Group 34
4878,70,57,270,10,3,Group 34
4878,70,57,270,10,3,Group 34
1614,143,57,218,10,3,Group 20
1614,143,57,218,10,3,Group 20
5368,143,57,218,10,3,Group 70
5368,143,57,218,10,3,Group 70
2531,161,40,215,10,3,Group 20
2531,161,40,215,10,3,Group 20
2751,143,40,215,10,3,Group 28
2751,143,40,215,10,3,Group 28
4823,179,40,215,10,3,Group 64
4823,179,40,215,10,3,Group 64
816,204,53,187,10,3,Group 66
816,204,53,187,10,3,Group 66
1252,111,57,184,10,3,Group 25
1252,111,57,184,10,3,Group 25
2785,204,57,184,10,3,Group 25
2785,204,57,184,10,3,Group 25
3815,108,57,184,10,3,Group 70
3815,108,57,184,10,3,Group 70
469,204,34,181,10,3,Group 70
469,204,34,181,10,3,Group 70
1273,143,34,181,10,3,Group 70
1273,143,34,181,10,3,Group 70
350,93,57,170,10,3,Group 56
350,93,57,170,10,3,Group 56
709,179,57,170,10,3,Group 56
709,179,57,170,10,3,Group 56
1007,143,57,170,10,3,Group 70
1007,143,57,170,10,3,Group 70
1658,204,57,170,10,3,Group 56
1658,204,57,170,10,3,Group 56
1830,204,57,170,10,3,Group 56
1830,204,57,170,10,3,Group 56
2984,204,57,170,10,3,Group 56
2984,204,57,170,10,3,Group 56
3733,55,57,170,10,3,Group 70
3733,55,57,170,10,3,Group 70
4481,161,57,170,10,3,Group 56
4481,161,57,170,10,3,Group 56
4568,161,57,170,10,3,Group 56
4568,161,57,170,10,3,Group 56
4605,204,57,170,10,3,Group 56
4605,204,57,170,10,3,Group 56
5079,143,57,170,10,3,Group 70
5079,143,57,170,10,3,Group 70
5501,161,57,170,10,3,Group 70
5501,161,57,170,10,3,Group 70
883,161,57,167,10,3,Group 76
883,161,57,167,10,3,Group 76
1522,128,57,146,10,3,Group 58
1522,128,57,146,10,3,Group 58
3826,161,57,146,10,3,Group 58
3826,161,57,146,10,3,Group 58
3858,161,57,146,10,3,Group 58
3858,161,57,146,10,3,Group 58
4375,108,57,146,10,3,Group 27
4375,108,57,146,10,3,Group 27
518,161,53,130,10,3,Group 76
518,161,53,130,10,3,Group 76
937,135,53,130,10,3,Group 76
937,135,53,130,10,3,Group 76
765,108,53,127,10,3,Group 76
765,108,53,127,10,3,Group 76
2334,204,53,127,10,3,Group 76
2334,204,53,127,10,3,Group 76
2949,93,53,127,10,3,Group 76
2949,93,53,127,10,3,Group 76
5215,204,53,127,10,3,Group 76
5215,204,53,127,10,3,Group 76
231,143,53,114,10,3,Group 20
231,143,53,114,10,3,Group 20
360,96,53,114,10,3,Group 70
360,96,53,114,10,3,Group 70
435,204,53,114,10,3,Group 66
435,204,53,114,10,3,Group 66
644,108,53,114,10,3,Group 70
644,108,53,114,10,3,Group 70
1177,53,53,114,10,3,Group 66
1177,53,53,114,10,3,Group 66
1642,204,53,114,10,3,Group 70
1642,204,53,114,10,3,Group 70
1848,177,53,114,10,3,Group 66
1848,177,53,114,10,3,Group 66
2069,93,53,114,10,3,Group 66
2069,93,53,114,10,3,Group 66
2257,108,53,114,10,3,Group 66
2257,108,53,114,10,3,Group 66
2642,108,53,114,10,3,Group 66
2642,108,53,114,10,3,Group 66
2642,108,53,114,10,3,Group 70
2642,108,53,114,10,3,Group 70
2719,55,53,114,10,3,Group 66
2719,55,53,114,10,3,Group 66
2719,55,53,114,10,3,Group 66
2719,55,53,114,10,3,Group 66
2917,234,53,114,10,3,Group 70
2917,234,53,114,10,3,Group 70
3072,33,53,114,10,3,Group 66
3072,33,53,114,10,3,Group 66
3306,96,53,114,10,3,Group 70
3306,96,53,114,10,3,Group 70
3346,204,53,114,10,3,Group 20
3346,204,53,114,10,3,Group 20
3346,204,53,114,10,3,Group 70
3567,161,53,114,10,3,Group 70
3567,161,53,114,10,3,Group 70
4112,143,53,114,10,3,Group 70
4112,143,53,114,10,3,Group 70
4134,108,53,114,10,3,Group 70
4134,108,53,114,10,3,Group 70
4326,8,53,114,10,3,Group 66
4326,8,53,114,10,3,Group 66
4492,143,53,114,10,3,Group 70
4492,143,53,114,10,3,Group 70
4664,161,53,114,10,3,Group 70
4664,161,53,114,10,3,Group 70
4905,204,53,114,10,3,Group 20
4905,204,53,114,10,3,Group 20
4913,143,53,114,10,3,Group 66
4913,143,53,114,10,3,Group 66
4968,161,53,114,10,3,Group 66
4968,161,53,114,10,3,Group 66
5153,46,53,114,10,3,Group 70
5153,46,53,114,10,3,Group 70
2538,204,53,113,10,3,Group 25
2538,204,53,113,10,3,Group 25
2055,173,17,99,10,3,Group 20
2055,173,17,99,10,3,Group 20
4145,204,17,99,10,3,Group 69
4145,204,17,99,10,3,Group 69
165,108,53,82,10,3,Group 70
165,108,53,82,10,3,Group 70
959,143,53,82,10,3,Group 70
959,143,53,82,10,3,Group 70
1049,56,53,82,10,3,Group 70
1049,56,53,82,10,3,Group 70
1301,108,53,82,10,3,Group 66
1301,108,53,82,10,3,Group 66
1396,108,53,82,10,3,Group 76
1396,108,53,82,10,3,Group 76
1642,204,53,82,10,3,Group 66
1642,204,53,82,10,3,Group 66
1643,204,53,82,10,3,Group 70
1643,204,53,82,10,3,Group 70
3628,161,53,82,10,3,Group 76
3628,161,53,82,10,3,Group 76
3768,51,53,82,10,3,Group 70
3768,51,53,82,10,3,Group 70
3922,9,53,82,10,3,Group 76
3922,9,53,82,10,3,Group 76
5025,51,53,82,10,3,Group 66
5025,51,53,82,10,3,Group 66
5407,161,53,82,10,3,Group 76
5407,161,53,82,10,3,Group 76
407,108,13,69,10,3,Group 20
407,108,13,69,10,3,Group 20
470,93,13,69,10,3,Group 23
470,93,13,69,10,3,Group 23
679,93,13,69,10,3,Group 23
679,93,13,69,10,3,Group 23
706,143,13,69,10,3,Group 70
706,143,13,69,10,3,Group 70
794,143,13,69,10,3,Group 70
794,143,13,69,10,3,Group 70
799,51,13,69,10,3,Group 20
799,51,13,69,10,3,Group 20
889,34,13,69,10,3,Group 70
889,34,13,69,10,3,Group 70
1549,93,13,69,10,3,Group 23
1549,93,13,69,10,3,Group 23
1932,93,13,69,10,3,Group 23
1932,93,13,69,10,3,Group 23
